asin,title,brand,category,department,description,price,rating,rating_count_num,review_count,popularity,product_url,all_images
B096YM16SV,Amazon Essentials Men's Full-Zip Fleece Jacket (Available in Big & Tall),Amazon Essentials Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Fleece",Apparel,"REGULAR FIT: Comfortable, easy fit through the shoulders, chest, and waist.POLAR FLEECE: Double-sided knit fabric with a brushed finish and subtle texture, this soft and cozy midweight fleece keeps you warm and insulated while withstanding everyday wear.COLD-WEATHER STYLING: Designed for outdoor activity, this polar fleece jacket takes you everywhere you need to go. Perfect as a finishing touch for a cool-weather look or a comfy base layer when it's time to bundle up.DETAILS: Features a mock-neck with full-length center-front zipper, two zippered hand pockets, and elastic-bound sleeve cuffs and bottom opening.This product contains 100% Recycled Claim Standard (RCS) certified recycled polyester We listen to customer feedback and fine-tune every detail to ensure our clothes are more comfortable, higher quality, and longer lasting—at affordable prices for the whole family. Customers find the jacket fits well, looks nice, and keeps them warm. They appreciate the soft, comfortable material and consider it a good value for the price. Customers also like the quality, weight, and zipper quality.",19.4432,4.5,14255.0,10,0.7409580185654044,https://www.amazon.com/dp/B096YM16SV,"['https://m.media-amazon.com/images/I/41eHsCaWxIL.jpg', 'https://m.media-amazon.com/images/I/512h2wp4unL.jpg', 'https://m.media-amazon.com/images/I/41LoyHJy+aL.jpg', 'https://m.media-amazon.com/images/I/41SsFJpaZ7L.jpg', 'https://m.media-amazon.com/images/I/41FiuF0Hf4L.jpg', 'https://m.media-amazon.com/images/I/41IvEwrTqXL.jpg', 'https://m.media-amazon.com/images/I/513CNvmBOZL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B07KWV1N5V,Springrain Men's Wool Blend Pea Coat Notched Collar Single Breasted Overcoat Warm Winter Trench Coat,Springrain Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Wool & Blends",Apparel,"MATERIAL: Classic mens pea coat made of wool blend fabric, lightweight, warm and durableFIT: Slim fit classic midi long pea coat with notched lapel collar and long sleevesFEATURES: Single breasted, front button closure, two side slant entry pockets and one interior pocket – this Springrain men's wool coat is always a great choice for casual and business occasionsVERSATILITY: Mid-Length wool blend coat, suitable for casual daily wear or business outfit, classic and modern design trench coat for spring, autumn and winterCARE: Machine wash cold with like colors, tumble dry medium, iron low as needed Customers appreciate the coat's modern style and find it a good value for money. They like the soft, comfortable material that is great for snuggling. The warmth and thickness are also appreciated. However, some customers have mixed opinions on the fit, material quality, and color.",59.99,4.2,4467.0,10,0.6077908065823762,https://www.amazon.com/dp/B07KWV1N5V,"['https://m.media-amazon.com/images/I/31u9Sg2wAHL.jpg', 'https://m.media-amazon.com/images/I/41BBKmsZWgL.jpg', 'https://m.media-amazon.com/images/I/31gIG4e+pGL.jpg', 'https://m.media-amazon.com/images/I/31oPcyR+AcL.jpg', 'https://m.media-amazon.com/images/I/514FJgd+ziL.jpg', 'https://m.media-amazon.com/images/I/61ferW1occL.jpg', 'https://m.media-amazon.com/images/I/919N4KtZ6FL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B00EUHD56A,Legendary Whitetails Journeyman Shirt Jacket Flannel Lined Shacket for Men Water-Resistant Coat Rugged Fall Clothing,Legendary Whitetails Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Cotton",Apparel,"[Fit & Sizing]: For the signature Legendary Whitetails fit, see our size chart which accomodiates Standard and Big & Tall sizes; the Journeyman shirt jacket is designed for extra layering[Material & Durability]: Experience the Legendary Whitetails men's jacket quality with a blend of Cotton and Polyester; its rugged waxed cotton suede appearance, softer to the touch, promises durability and is weather-resistant[Warmth & Comfort]: Top quality flannel-lined for ultimate warmth, the Legendary Whitetails Journeyman is your shield against cold, transitional jacket for every season[Functional Features]: This Legendary Whitetails men's shirt jacket boasts hand-warmer side pockets and robust double-needle stitching, ensuring durability, while the snap closure ensures a snug fit[Signature Design]: Stand out with the weathered cotton look, antique brass Legendary snaps, and the iconic Legendary Whitetails Signature Buck appliqué; this shirt jacket coat is designed for outdoors and all activities We added a flannel lining to our popular weathered cotton 'leather' shirt to build this one-of-a-kind shirt jac. The rugged cotton suede look comes with an unexpected softness. Features side hand warmer pockets, antique brass Legendary snaps, Signature Buck applique, and double needle stitching. Cotton/poly blend. Big & Tall sizes are designed for men over 6'2"" and add 2"" in body length and 1-1⁄2"" in sleeve length. Customers find the coat attractive and comfortable. They appreciate its smooth, shiny material and nice feel. Many find it keeps them warm on cold days and protects from wind. While some customers are satisfied with the value for money and weight, others have concerns about rip resistance and fit. There are mixed opinions on the overall quality.",86.46,4.4,18992.0,10,0.746208023671783,https://www.amazon.com/dp/B00EUHD56A,"['https://m.media-amazon.com/images/I/41JhSuA2dZL.jpg', 'https://m.media-amazon.com/images/I/41kuXHE8hwL.jpg', 'https://m.media-amazon.com/images/I/41zjFLS7voL.jpg', 'https://m.media-amazon.com/images/I/31eEOLm2g1L.jpg', 'https://m.media-amazon.com/images/I/41ZV3cPKXdL.jpg']"
B07S2D56H6,Carhartt Men's Relaxed Fit Duck BlanketLined Detroit Jacket,Carhartt Store,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",Apparel,"Updated blanket lining in bodyQuilted nylon lining in sleevesCorduroy-trimmed collar with under-collar snaps for optional hoodLeft-chest pocket with zipper closureTwo inside pocketsTwo lower front pockets Carhartt Men's Relaxed Fit Duck BlanketLined Detroit Jacket Customers find the coat well-made and durable. They appreciate its good looks and warmth, describing it as a classic Carhartt jacket that keeps them warm and blocks cold wind. Many find it comfortable to wear, with a soft wool blanket lining and ergonomic torso shape. The weight is also appreciated, and customers consider it a good value for money. However, some customers have issues with the zipper quality and have differing opinions on how well it fits.",109.99,4.6,5297.0,1,0.6790052296839381,https://www.amazon.com/dp/B07S2D56H6,['https://m.media-amazon.com/images/I/41bPJ15xqXL.jpg']
B08ZNZ9NFT,Calvin Klein mens Mid-weight Sherpa Lined Puffer,Calvin Klein Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",Apparel,"This sorona filled jacket is designed with style, warmth and comfort in mind.Sherpa Interior Lining; Fixed Hood; Elastic banded cuffs and hem for comfortThe signature Calvin Klein logo is stitched onto the sleeve and zipper detailing; and the addition of welt pockets give this down jacket added flare and functionSits just past the waist; look good zipped-up or left openA cozy lining make this Calvin Klein down jacket a quick favorite for trips to the lodge and beyond. Customers find the coat to be a nice, warm, and comfortable jacket. They appreciate its soft, fuzzy interior and great fit. Many find it stylish and trendy. While most customers are satisfied with the value for money and lightweight design, some have issues with the zipper quality.",79.99,4.6,1957.0,10,0.6005756719275596,https://www.amazon.com/dp/B08ZNZ9NFT,"['https://m.media-amazon.com/images/I/31rOw7FKI8L.jpg', 'https://m.media-amazon.com/images/I/41f5FH6nUdL.jpg', 'https://m.media-amazon.com/images/I/31bZ33UVOsL.jpg', 'https://m.media-amazon.com/images/I/31sT57YXecL.jpg', 'https://m.media-amazon.com/images/I/51+pVP8o4wL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B08PF4YNVQ,COOFANDY Mens Sport Coat Casual Blazer One Button Business Suit Jacket,COOFANDY Store,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suit Separates › Suit Jackets",Apparel,"Premium Fabric: Mens casual blazer jacket is made of high quality twill materials, which is lightweight, breathable, soft and wrinkle free, providing great flexibility and comfort in daily lifeClassic Design: This mens slim fit sport coats features notched lapel, two flap pockets, one button closure and three sleeve buttons, showing a modern and stylish lookingMatch Tips: This men's lightweight blazer can be paired with jeans and a basic T-shirt for a stylish street look, or with suit pants and a dress shirt for a formal business look, which is a good blend of casual and business stylesMore Occasion: Mens travel modern suit jacket is suitable for business, wedding, dating, meeting, event, office work, ceremony, daily wear, concerts, etcNotice: This men's suit jacket is a regular fit, please carefully refer to the size chart on the product page before purchasing to ensure accurate fitting Customers find the blazer has a good design and style. They appreciate its quality, value for money, and comfort. The fabric is soft to the touch and breathable, making it feel like an expensive jacket. Many are satisfied with the weight, sturdiness, and color. However, opinions differ on how well it fits.",73.99,4.2,5067.0,10,0.6168814242352998,https://www.amazon.com/dp/B08PF4YNVQ,"['https://m.media-amazon.com/images/I/31kAFGNNCTL.jpg', 'https://m.media-amazon.com/images/I/41ApfEKU6JL.jpg', 'https://m.media-amazon.com/images/I/51vZ7tok9PL.jpg', 'https://m.media-amazon.com/images/I/41t9Km3OY5L.jpg', 'https://m.media-amazon.com/images/I/41z5xSS6dZL.jpg', 'https://m.media-amazon.com/images/I/A1OpW33qBVL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg', 'https://m.media-amazon.com/images/I/A1a9MT4T6qL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B0BPLX5T1S,MAGNIVIT Men's Lightweight Jackets Light Windbreaker Full Zip Up Stylish Golf Coat Business Work Casual Dress,MAGNIVIT Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",Apparel,"Material: full polyester, no lining sandwich, more suitable for the weather above 15 degrees.Zipper Design: side pockets and the front of the garment are closed with a zipper for convenience.3 Pockets: 2 side pockets, 1 hidden pocket to provide ample storage space, side pocket can accommodate a normal size smartphone.Design: The collar of this jacket is in the shape of a shirt, and the overall lines of the body are simple, discarding superfluous lines and presenting a visually competent atmosphere.High Quality Production: Our jackets are made with advanced production techniques, reinforcing the shape, not easily deformed by multiple washing.Whether you want to wear it indoors or outdoors, for activities or for leisure, it is a piece that you can't go wrong with. Customers find the coat has a good quality material and fits well. They appreciate its lightweight design, true-to-size fit, and nice color options. Many consider it a great value for the money, and mention that it's comfortable and waterproof.",33.98,4.3,286.0,10,0.42143713381256664,https://www.amazon.com/dp/B0BPLX5T1S,"['https://m.media-amazon.com/images/I/31XbCc28F+L.jpg', 'https://m.media-amazon.com/images/I/41yfNAmoe7L.jpg', 'https://m.media-amazon.com/images/I/41aJRaf5EBL.jpg', 'https://m.media-amazon.com/images/I/31CVOM-gYqL.jpg', 'https://m.media-amazon.com/images/I/31bG8XK6oNL.jpg', 'https://m.media-amazon.com/images/I/41P+fN5269L.jpg', 'https://m.media-amazon.com/images/I/A1c1DoNGoHL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B08ZQM6Y2B,Calvin Klein Men's Full Zip Down Puffer Coat,Calvin Klein Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",Apparel,"Quality performance: Jackets with chest pocket and 2 lower welt pockets with zipper closures to keep your valuables safe; elastic banded cuffs and hem provide a tailored look without sacrificing comfortKeeping warm: Coat with interior down insulation and water-resistant outer layer provides added warmth and blocks out cold temperatures, so you’re ready for whatever the weather throws your wayInfinite stretch fabric: This coat features breathable fabric that enables stretch, allowing for extreme flexibility and full range of movementTravel-friendly: Easily pack and store this puffer jacket men can’t get enough of; lightweight fabric and interior insulation allow the jacket to fit where you need itComfort and style: This puffer jacket is sure to become a staple in your closet; bring it along in your work bag, wear it for a night out, as a winter jacket or as part of your daily outfit Customers find the coat has a nice look and good quality. They find it warm and comfortable, with a good fit. The material is durable and holds up well in windy conditions. Many customers appreciate the comfort, value for money, and functionality of the jacket.",69.99,4.6,2591.0,10,0.6226881742777968,https://www.amazon.com/dp/B08ZQM6Y2B,"['https://m.media-amazon.com/images/I/31WyE6NuRjS.jpg', 'https://m.media-amazon.com/images/I/31sg1pbJYxS.jpg', 'https://m.media-amazon.com/images/I/4196kepVZcS.jpg', 'https://m.media-amazon.com/images/I/31F54bycVxS.jpg', 'https://m.media-amazon.com/images/I/31OAJEycCDL.jpg', 'https://m.media-amazon.com/images/I/31F54bycVxS.jpg', 'https://m.media-amazon.com/images/I/31N1iv-QWLS.jpg']"
B0CKSXVKCQ,TBMPOY Men's Lightweight Jackets Casual Windbreaker Stylish Light Fall Spring Golf Work Dress Business,TBMPOY Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",Apparel,"【Windproof & Water-Resistant】On rainy or Windy weather days, men's lightweight jackets are water-resistant and effectively prevent rainwater from penetrating, Perfect adaptation to weather changes.【Laytown Polo Collar & Cuff Button】Mens casual stylish jackets feature classic laydown collars and full-zip closures, which makes them more fashionable and well-fitting.【2 Zip Pockets+ 1 Inner Deep Pocket】Two side-entry hand warm pockets with zipper for added security; one interior pocket space to stash your 10"" Phone and Sunglasses etc.【Classic Plaid Lining】This men's full zip lightweight jacket features the classic design of the HARRINGTON on the jacket inside, The integration of quality and fashion.【Occation】This men's full zip lightweight jacket is suitable for wearing on cool spring and autumn nights or in the morning, Ideal outfit for Sports,Mechanic Work, Traveling, Golf, and other outdoor activities. Customers appreciate the stylish and lightweight design of the coat. They find it comfortable and warm, with a nice color and fabric. Many customers appreciate its good quality and durability. However, opinions differ on the fit and value for money.",43.99,4.3,921.0,10,0.5060838610067875,https://www.amazon.com/dp/B0CKSXVKCQ,"['https://m.media-amazon.com/images/I/41P2QA69NNL.jpg', 'https://m.media-amazon.com/images/I/51GjBl6COxL.jpg', 'https://m.media-amazon.com/images/I/41M31MsTPXL.jpg', 'https://m.media-amazon.com/images/I/4153iqbli4L.jpg', 'https://m.media-amazon.com/images/I/41am+zZ2QkL.jpg', 'https://m.media-amazon.com/images/I/41k5Dl+11cL.jpg', 'https://m.media-amazon.com/images/I/61KX9fLvRqL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B0D7ZT9VCM,Men's Mountain Winter Coat Warm Fleece Ski Snow Jacket Waterproof Raincoat with Hood,Brand: MAOYSSEN,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Skiing › Men › Jackets",Apparel,"All-Weather Performance: Designed for outdoor enthusiasts,this men's mountain winter coat provides exceptional protection against various elements.Its waterproof construction ensures you stay dry even during heavy rain or snowfallUnmatched Warmth: Crafted with a cozy fleece lining, this winter coat offers superior insulation to keep you warm and comfortable in cold weather.Say goodbye to shivers and embrace the great outdoors with confidenceVersatile Ski Jacket: This ski jacket is engineered with functionality in mind.It features a removable hood and adjustable cuffs to adapt to changing weather conditions.Whether you're hitting the slopes or exploring the mountains, this jacket has you coveredReliable Durability: Made from high-quality materials, this jacket is built to last.The rugged design can withstand rigorous outdoor activities, ensuring long-lasting performance and durabilityStylish and Practical: In addition to its protective features, this winter coat also boasts a stylish design.The sleek and modern look makes it suitable for various occasions, from outdoor adventures to everyday wear Customers find the coat warm and well-insulated. It fits them comfortably and is adjustable. They appreciate its attractive appearance, good quality, and value for money. The coat is comfortable, waterproof, and lightweight.",54.99,4.6,378.0,10,0.47220670081200355,https://www.amazon.com/dp/B0D7ZT9VCM,"['https://m.media-amazon.com/images/I/4154qcTbU+L.jpg', 'https://m.media-amazon.com/images/I/416T-nldiGL.jpg', 'https://m.media-amazon.com/images/I/41rtPQ+zP3L.jpg', 'https://m.media-amazon.com/images/I/41s0H10AOiL.jpg', 'https://m.media-amazon.com/images/I/41DKMaAWqzL.jpg']"
B0921G7MCY,Calvin Klein Men's Snap Front Puffer Jacket,Calvin Klein Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Shells",Apparel,"Coat description: This sherpa-lined puffer jacket-men; is designed with style, warmth and comfort in mind, making it a great mens winter coats optionDesigner features: The signature Calvin Klein logo is stitched onto the sleeve and middle zipper detailing; and the two large side pockets give this quilted jacket added flare and functionFunction and style: These winter coats for men land just past the waist; look good zipped-up or left open and represent the comfortable style you expect in a piece for Calvin KleinWardrobe options: Calvin Klein jackets for men sport an easy fit and can be worn over fall clothes and winter clothes; looks great over a pair of jeans, joggers, or mens sweatpantsCalvin Klein men: Mens fashion you can count on for simple, comfortable style Customers appreciate the coat's quality, warmth, style, and fit. They find it well-made with good thermal insulation properties, a nice color that matches advertised images, and a slim fit waistline. Many customers consider it a good value for money, saying it feels and looks more expensive than it is. The coat is also comfortable, lightweight, and of good quality.",114.75,4.6,2753.0,10,0.6274706357771279,https://www.amazon.com/dp/B0921G7MCY,"['https://m.media-amazon.com/images/I/31oLzAlVqtL.jpg', 'https://m.media-amazon.com/images/I/31zuHQl2rxL.jpg', 'https://m.media-amazon.com/images/I/31pZi3wzjjL.jpg', 'https://m.media-amazon.com/images/I/31H5yRtrGNL.jpg', 'https://m.media-amazon.com/images/I/316Xzq6LdrL.jpg', 'https://m.media-amazon.com/images/I/315+Tm8a2UL.jpg', 'https://m.media-amazon.com/images/I/31b3igxIQPL.jpg']"
B08BG7WRTG,Carhartt Men's Loose Fit Washed Duck Insulated Active Jacket,Carhartt Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Insulated",Apparel,"12-Ounce, 100 percent ring-spun cotton washed duckNylon lining quilted to 80g 3M Thinsulate insulation in body, sleeves, and hoodAttached hood with low profile adjustment at hood hemUpdated lower front pockets with brushed tricot lining and reinforced bottomsPen stall in wearer's right, lower front pocket Carhartt Men's Loose Fit Washed Duck Insulated Active Jacket Customers appreciate the coat's roomy fit that allows for easy movement and layering. They find it warm and waterproof, with an inside cuff that keeps the cold out. Many consider it a nice Carhartt product that is worth every penny. The quality of the jacket is well-made, with thick fabric and stitching that matches. Customers are also happy with the weight and looks. However, some customers have differing opinions on the zipper quality.",119.99,4.8,6086.0,10,0.7201176477054417,https://www.amazon.com/dp/B08BG7WRTG,"['https://m.media-amazon.com/images/I/41xxkda7nPL.jpg', 'https://m.media-amazon.com/images/I/41bnMpKzxxL.jpg']"
B0B713424T,SPOSULEI Mens Skiing Jackets with Hoode Snowboarding Waterproof Fleece Liner Coats Windproof Winter Raincoat Multi Pockets,SPOSULEI Store,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Skiing › Men › Jackets",Apparel,"Material---Consists of multi-layer structure: strong high-density spandex, hydrophobic coating, insulation padding and fuzzing lining. In the cold winter, it provides all-round effective protection against storms or fog. Keep your body dry and warm throughout the day.Utility Pockets---Two zippered pockets and chest pocket, both with waterproof technology. You don't need to worry about getting wet when skiing, snowboarding or in the rain. An interior zippered security pocket for phone, wallet, credit cards, keys and more.Functional Hoodie----Removable hoodie with Velcro and drawstring for easy fixation and quick adjustment.Fitted Design - Adjustable cuffs help seal and keep warm, and a layer of soft, skin-friendly fleece is attached to the inner neckline. The outer layer is tightly windproof, and the inner layer is fleece and thickened. Achieve effective temperature lock, warm and comfortable to wear.Occasion---Our men's winter jackets are perfect for downhill skiing, snowboarding, snow sports, hiking, mountaineering, camping, rock climbing, biking and other winter outdoor activities. Customers find the coat warm and comfortable in cold weather. They appreciate its quality material, hood, and workmanship. The inside is soft and cozy, with a fluffy fleece liner. Many find it waterproof and windproof, though opinions differ on the sizing.",61.98,4.5,1235.0,10,0.5521141202017129,https://www.amazon.com/dp/B0B713424T,"['https://m.media-amazon.com/images/I/41R+bPsJkKL.jpg', 'https://m.media-amazon.com/images/I/510p92z5BqL.jpg', 'https://m.media-amazon.com/images/I/51-a6aWiZdL.jpg', 'https://m.media-amazon.com/images/I/41OpUZwTyoL.jpg', 'https://m.media-amazon.com/images/I/51WEKWi+m5L.jpg', 'https://m.media-amazon.com/images/I/41nV+hFvOgL.jpg', 'https://m.media-amazon.com/images/I/A19V4PjLDGL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B0CLSRB5CF,Columbia Men's Ascender Softshell Jacket,Columbia Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Shells",Apparel,"COMFORT STRETCH: Crafted from 100% polyester that offers comfort stretch, this comfortable softshell makes for versatile wear — from the trail to the office.WATER RESISTANT: don't worry if it starts to drizzle or the wind picks up. The water-and-wind-resistant jacket has you covered.CLASSIC FIT: This softshell is made with a regular fit cut, for a classic design that you don't have to think twice about.HANDY FEATURES: Thoughtful touches include an abrasion resistant chin guard, zippered chest and hand pockets, adjustable cuffs, and an adjustable hem.BUILT TO LAST: Columbia’s attention to detail is what sets our apparel apart. Specifying only the highest quality materials, expert stitching, and craftsmanship. This is a long-lasting garment you will enjoy for seasons to come. Customers appreciate the jacket's style, fit, and quality. They find it visually appealing, with a comfortable interior that feels cozy and roomy. The size fits them well, with the chest length and arm length being just right. Many customers praise the high-quality material that is durable and water-resistant, keeping them warm without adding weight. The lightweight yet warm design keeps them comfortable in cool temperatures without overdressing.",51.3043,4.7,10807.0,10,0.7515062134860238,https://www.amazon.com/dp/B0CLSRB5CF,"['https://m.media-amazon.com/images/I/41uruyb3CVL.jpg', 'https://m.media-amazon.com/images/I/31kNEkqrvOL.jpg', 'https://m.media-amazon.com/images/I/31TV3Lvg+bL.jpg', 'https://m.media-amazon.com/images/I/31vs1cLxUcL.jpg', 'https://m.media-amazon.com/images/I/31NBsow9ccL.jpg', 'https://m.media-amazon.com/images/I/31PeKUs0AZL.jpg', 'https://m.media-amazon.com/images/I/319RnyxArRL.jpg']"
B0792XJHZL,TACVASEN Men's Special Ops Military Tactical Rain Jackets Winter Warm Fleece Softshell Hooded Raincoat Snowboard,TACVASEN Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Shells",Apparel,"【Outershell】 Polyester; Inner: soft fleece is warm，lightweight, breathable. The smooth, abrasion-resistant softshell fabric help protect against the wind and keep you warm .And comfortable fabric allows for more flexibility in the outdoors.【Multi-Pockets】 two shoulder pocket; forearm pocket on left arm; two front slash, zippered chest pockets; one zippered back pockets; vent zipper under each arm.It can be used to store money, keys,phones, wallets, passports and other items, providing you with great privacy and convenience.【Humanized Design】Drawstring waist and hood. Elastic, hook & loop adjustable wrist cuffs. Featuring adjustable hem and cuffs to help protect against wind and keep you warm inside.There are headphone holes on the inside of the jacket to help with the hidden use of wired headphones【Waterproof & Windproof】This softshell fleece-lined jacket is treated to repel water while maintaining breathability. And it effectively prevents rainwater from entering your interior fabric, keeping you dry and comfortable.It helps to keep the cold wind out in cold winter weather. As well as preventing cold wind from entering the body to some extent.【Multiple Occasions】Men's jacket is suitable for tactical wear, outdoor sports, outdoor work, travel, cycling, hiking, mountaineering, fishing, camping, hunting. Men's Special Ops Military Tactical Soft Shell Jacket Coat Customers find the coat comfortable and well-made. They appreciate its warmth and style, describing it as a solid layer and windbreaker with reinforced hood and adjustable straps. The coat is described as a great everyday outer shell that keeps them warm in moderately chilly weather.",53.9831,4.4,6754.0,10,0.6679820879232131,https://www.amazon.com/dp/B0792XJHZL,"['https://m.media-amazon.com/images/I/41lVGtO1ALL.jpg', 'https://m.media-amazon.com/images/I/51veDu2klKL.jpg', 'https://m.media-amazon.com/images/I/41ZJevfODRL.jpg', 'https://m.media-amazon.com/images/I/41055WVRiML.jpg', 'https://m.media-amazon.com/images/I/41NrpquVQBL.jpg', 'https://m.media-amazon.com/images/I/41mrubHN92L.jpg', 'https://m.media-amazon.com/images/I/41y6Ij2gL2L.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B01BUGS7DO,Carhartt Men's Rain Defender Relaxed Fit Heavyweight Softshell Jacket,Carhartt Store,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",Apparel,"Carhartt Company Gear CollectionRain defender durable water-repellentWind fighter technology tames the windRugged flex technology for ease of movementMock-neck collar Carhartt Men's Rain Defender Relaxed Fit Heavyweight Softshell Jacket Customers appreciate the coat's nice appearance, good build quality, and warmth. They find it well-made, with a hard shell that keeps them dry in rainy weather. The material feels nice and is stretchy, making it suitable for construction work. Many customers mention it can be worn in colder temperatures with a sweater underneath. The water resistance keeps them dry and warm, perfect for a Florida winter. Customers also like the comfort and weight of the jacket. However, some have differing opinions on the fit and stretchability.",119.99,4.6,2589.0,10,0.6226272886471615,https://www.amazon.com/dp/B01BUGS7DO,"['https://m.media-amazon.com/images/I/41S77BlfwnL.jpg', 'https://m.media-amazon.com/images/I/41UaOcYyRFL.jpg', 'https://m.media-amazon.com/images/I/417gf4RaIDL.jpg', 'https://m.media-amazon.com/images/I/417ZWXcSBBL.jpg']"
B0BNVZFBQX,MAGCOMSEN Men's Winter Coats Water Resistant Ski Snow Jacket Warm Fleece Jacket Parka Raincoats With Multi-Pockets,MAGCOMSEN Store,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Skiing › Men › Jackets",Apparel,"Windproof: Adjustable cuffs with hooks and loops; Internal drawcord hem, detachable and adjustable storm hood help to keep wind out.Water repellent: Professional water repellent jacket, keep your body always dry and comfortable, you won't worry about getting wet while skiing, snowboarding, hunting, hiking in inclement weather.Fleece Lining: Windproof Warm Jacket Coat With Thermal Fleece Lining to Keep You Warm in Cold Weather.Multi Pockets: 1 Zipper chest pocket, 2 huge zipper side pockets, 1 deep inner zipper pocket.Great for: Ourdoor sports, camping, hiking, climbing, skiing, snowboarding, trekking, fishing and travelling; Note: Standard US size. Customers find the coat warm and cozy, perfect for cold weather. They appreciate the good fit, generous sleeve lengths, adjustable hood, and multiple pockets. Many find it looks and feels good, with a high-quality build that holds up well in extreme conditions. The coat is considered a great value for the money and worth purchasing. Customers also appreciate the comfort, color, and pockets.",67.98,4.6,7323.0,10,0.7047395345547991,https://www.amazon.com/dp/B0BNVZFBQX,"['https://m.media-amazon.com/images/I/4119FBVfmJL.jpg', 'https://m.media-amazon.com/images/I/51STLg8FFmL.jpg', 'https://m.media-amazon.com/images/I/51JKh9hJ4kL.jpg', 'https://m.media-amazon.com/images/I/41zujGIisnL.jpg', 'https://m.media-amazon.com/images/I/41qGxEU0I-L.jpg', 'https://m.media-amazon.com/images/I/51IEDuXOEqL.jpg', 'https://m.media-amazon.com/images/I/91Eia+ZhW7L.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
B0B2NTYHTK,Mens Lightweight Jacket Casual Bomber Jacket Varsity Coat,SAVKOOV Store,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Varsity Jackets",Apparel,"To ensure your most fit, Please refer to our size chart in the left product image columnFull zip-front closure; Two lower side functional pockets and two interior pockets for added storageSuitable for Spring and Fall; Perfects for varies occasions: outdoor activities, daily casual life etcSoft, lightweight and high-quality fabric, comfortable and durable Customers find the coat has a nice look and fits well. They appreciate the quality fabric that feels durable and well-made. The material is soft and comfortable, making it a great lightweight jacket. Customers are also happy with the value for money, versatility, and warmth of the coat.",37.99,4.5,1567.0,10,0.5704118043740348,https://www.amazon.com/dp/B0B2NTYHTK,"['https://m.media-amazon.com/images/I/518kaEarS4L.jpg', 'https://m.media-amazon.com/images/I/41RmetsXjNL.jpg', 'https://m.media-amazon.com/images/I/41KXp2HOdEL.jpg', 'https://m.media-amazon.com/images/I/51zNmINvXQL.jpg', 'https://m.media-amazon.com/images/I/51d7Fq4r4cL.jpg', 'https://m.media-amazon.com/images/I/51qiPn5myrL.SX38_SY50_CR,0,0,38,50_PKmb-play-button-overlay-thumb_.jpg']"
